01128	HAMPDEN	SPRINGFIELD	MA	-72.487229	42.094616
01129	HAMPDEN	SPRINGFIELD	MA	-72.489479	42.124485
01133	HAMPDEN	SPRINGFIELD	MA	-72.604842	42.170731
01138	HAMPDEN	SPRINGFIELD	MA	-72.604842	42.170731
01139	HAMPDEN	SPRINGFIELD	MA	-72.604842	42.170731
01144	HAMPDEN	SPRINGFIELD	MA	-72.59151	42.101796
01151	HAMPDEN	INDIAN ORCHARD	MA	-72.51278	42.150593
01152	HAMPDEN	SPRINGFIELD	MA	-72.604842	42.170731
01199	HAMPDEN	SPRINGFIELD	MA	-72.604983	42.119943
01201	BERKSHIRE	PITTSFIELD	MA	-73.24807	42.479475
01202	BERKSHIRE	PITTSFIELD	MA	-73.228483	42.3929
01203	BERKSHIRE	PITTSFIELD	MA	-73.228483	42.3929
01220	BERKSHIRE	ADAMS	MA	-73.172166	42.385595
01222	BERKSHIRE	ASHLEY FALLS	MA	-73.318695	42.185969
01223	BERKSHIRE	BECKET	MA	-73.103468	42.3418
01224	BERKSHIRE	BERKSHIRE	MA	-73.228483	42.3929
01225	BERKSHIRE	CHESHIRE	MA	-73.127483	42.482125
01226	BERKSHIRE	DALTON	MA	-73.08895	42.470296
01227	BERKSHIRE	DALTON	MA	-73.092852	42.516145
01229	BERKSHIRE	GLENDALE	MA	-73.343545	42.279292
01230	BERKSHIRE	GREAT BARRINGTON	MA	-73.26665	42.299392
01235	BERKSHIRE	HINSDALE	MA	-73.22164	42.29237
01236	BERKSHIRE	HOUSATONIC	MA	-73.358798	42.291299
01237	BERKSHIRE	LANESBORO	MA	-73.235048	42.487569
01238	BERKSHIRE	LEE	MA	-73.267465	42.369856
01240	BERKSHIRE	LENOX	MA	-73.219858	42.459202
01242	BERKSHIRE	LENOX DALE	MA	-73.250891	42.338594
01243	HAMPSHIRE	MIDDLEFIELD	MA	-73.010448	42.356088
01244	BERKSHIRE	MILL RIVER	MA	-73.253983	42.122827
01245	BERKSHIRE	MONTEREY	MA	-73.206498	42.18669
01247	BERKSHIRE	NORTH ADAMS	MA	-73.18632	42.426974
01252	BERKSHIRE	NORTH EGREMONT	MA	-73.446234	42.198648
01253	BERKSHIRE	OTIS	MA	-73.090434	42.213156
01254	BERKSHIRE	RICHMOND	MA	-73.238358	42.233105
01255	BERKSHIRE	SANDISFIELD	MA	-73.14861	42.148975
01256	BERKSHIRE	SAVOY	MA	-73.128528	42.367341
01257	BERKSHIRE	SHEFFIELD	MA	-73.267694	42.314564
01258	BERKSHIRE	SOUTH EGREMONT	MA	-73.36089	42.128075
01259	BERKSHIRE	SOUTHFIELD	MA	-73.278543	42.198712
01260	BERKSHIRE	SOUTH LEE	MA	-73.313274	42.286586
01262	BERKSHIRE	STOCKBRIDGE	MA	-73.330001	42.304604
01263	BERKSHIRE	STOCKBRIDGE	MA	-73.228483	42.3929
01264	BERKSHIRE	TYRINGHAM	MA	-73.197865	42.220001
01266	BERKSHIRE	WEST STOCKBRIDGE	MA	-73.265354	42.360482
01267	BERKSHIRE	WILLIAMSTOWN	MA	-73.257699	42.642075
01270	BERKSHIRE	WINDSOR	MA	-73.116127	42.443726
01301	FRANKLIN	GREENFIELD	MA	-72.623619	42.601335
01302	FRANKLIN	GREENFIELD	MA	-72.624164	42.522178
01330	FRANKLIN	ASHFIELD	MA	-72.738152	42.562391
01331	WORCESTER	ATHOL	MA	-72.183903	42.547302
01337	FRANKLIN	BERNARDSTON	MA	-72.642888	42.62706
01338	FRANKLIN	BUCKLAND	MA	-72.769487	42.573832
01339	FRANKLIN	CHARLEMONT	MA	-72.665507	42.594252
01340	FRANKLIN	COLRAIN	MA	-72.822986	42.681539
01341	FRANKLIN	CONWAY	MA	-72.70976	42.590824
01342	FRANKLIN	DEERFIELD	MA	-72.607679	42.54723
01343	BERKSHIRE	DRURY	MA	-72.986231	42.642666
01344	FRANKLIN	ERVING	MA	-72.553654	42.627072
01346	FRANKLIN	HEATH	MA	-72.788896	42.618011
01347	FRANKLIN	LAKE PLEASANT	MA	-72.518104	42.556558
01349	FRANKLIN	TURNERS FALLS	MA	-72.705633	42.621412
01350	FRANKLIN	MONROE BRIDGE	MA	-72.976204	42.721456
01351	FRANKLIN	MONTAGUE	MA	-72.48693	42.548107
01354	FRANKLIN	NORTHFIELD	MA	-72.624164	42.522178
01355	FRANKLIN	NEW SALEM	MA	-72.534371	42.518718
01360	FRANKLIN	NORTHFIELD	MA	-72.528209	42.614152
01364	FRANKLIN	ORANGE	MA	-72.556589	42.578325
01366	WORCESTER	PETERSHAM	MA	-72.182962	42.459632
01367	FRANKLIN	ROWE	MA	-72.715667	42.683065
01368	WORCESTER	ROYALSTON	MA	-72.196376	42.672182
01369	FRANKLIN	SHATTUCKVILLE	MA	-72.624164	42.522178
01370	FRANKLIN	SHELBURNE FALLS	MA	-72.758781	42.588812
01373	FRANKLIN	SOUTH DEERFIELD	MA	-72.682346	42.464522
01375	FRANKLIN	SUNDERLAND	MA	-72.70094	42.565346
01376	FRANKLIN	TURNERS FALLS	MA	-72.718123	42.654878
01378	FRANKLIN	WARWICK	MA	-72.339655	42.667059
01379	FRANKLIN	WENDELL	MA	-72.437179	42.581007
01380	FRANKLIN	WENDELL DEPOT	MA	-72.392694	42.553431
01420	WORCESTER	FITCHBURG	MA	-71.816767	42.583689
01430	WORCESTER	ASHBURNHAM	MA	-71.920942	42.654906
01431	MIDDLESEX	ASHBY	MA	-71.459405	42.446396
01432	MIDDLESEX	AYER	MA	-71.459405	42.446396
01436	WORCESTER	BALDWINVILLE	MA	-72.083838	42.601427
01438	WORCESTER	EAST TEMPLETON	MA	-72.029434	42.551681
01440	WORCESTER	GARDNER	MA	-72.025884	42.582529
01441	WORCESTER	WESTMINSTER	MA	-71.896868	42.364807
01450	MIDDLESEX	GROTON	MA	-71.459405	42.446396
01451	WORCESTER	HARVARD	MA	-71.575864	42.500187
01452	WORCESTER	HUBBARDSTON	MA	-72.011516	42.483895
01453	WORCESTER	LEOMINSTER	MA	-71.837509	42.471316
01460	MIDDLESEX	LITTLETON	MA	-71.459405	42.446396
01462	WORCESTER	LUNENBURG	MA	-71.752266	42.583322
01463	MIDDLESEX	PEPPERELL	MA	-71.459405	42.446396
01464	MIDDLESEX	SHIRLEY	MA	-71.459405	42.446396
01467	WORCESTER	STILL RIVER	MA	-71.613078	42.487056
01468	WORCESTER	TEMPLETON	MA	-72.072285	42.555059
01469	MIDDLESEX	TOWNSEND	MA	-71.459405	42.446396
01470	MIDDLESEX	GROTON	MA	-71.459405	42.446396
01471	MIDDLESEX	GROTON	MA	-71.459405	42.446396
01472	MIDDLESEX	WEST GROTON	MA	-71.459405	42.446396
01473	WORCESTER	WESTMINSTER	MA	-71.913219	42.549489
01474	MIDDLESEX	WEST TOWNSEND	MA	-71.459405	42.446396
01475	WORCESTER	WINCHENDON	MA	-72.047876	42.661612
01477	WORCESTER	WINCHENDON SPRINGS	MA	-71.896868	42.364807
01501	WORCESTER	AUBURN	MA	-71.947184	42.184835
01503	WORCESTER	BERLIN	MA	-71.841656	42.3129
01504	WORCESTER	BLACKSTONE	MA	-71.799785	42.114078
01505	WORCESTER	BOYLSTON	MA	-71.943458	42.300037
01506	WORCESTER	BROOKFIELD	MA	-72.105011	42.19169
01507	WORCESTER	CHARLTON	MA	-71.972627	42.13277
01508	WORCESTER	CHARLTON CITY	MA	-72.079455	42.109748
01509	WORCESTER	CHARLTON DEPOT	MA	-71.896868	42.364807
01510	WORCESTER	CLINTON	MA	-71.687523	42.413972
01515	WORCESTER	EAST BROOKFIELD	MA	-72.049907	42.205311
01516	WORCESTER	DOUGLAS	MA	-71.891139	42.113076
01517	WORCESTER	EAST PRINCETON	MA	-71.896868	42.364807
01518	WORCESTER	FISKDALE	MA	-72.114045	42.106405
01519	WORCESTER	GRAFTON	MA	-71.682862	42.203944
01520	WORCESTER	HOLDEN	MA	-71.845316	42.336791
01521	HAMPDEN	HOLLAND	MA	-72.163991	42.061063
01522	WORCESTER	JEFFERSON	MA	-71.795442	42.264629
01523	WORCESTER	LANCASTER	MA	-71.91177	42.427188
01524	WORCESTER	LEICESTER	MA	-72.012379	42.238192
01525	WORCESTER	LINWOOD	MA	-71.896868	42.364807
01526	WORCESTER	MANCHAUG	MA	-71.896868	42.364807
01527	WORCESTER	MILLBURY	MA	-71.819961	42.255642
01529	WORCESTER	MILLVILLE	MA	-71.846943	42.124662
01531	WORCESTER	NEW BRAINTREE	MA	-72.128644	42.320938
01532	WORCESTER	NORTHBOROUGH	MA	-71.64282	42.322118
01534	WORCESTER	NORTHBRIDGE	MA	-71.856807	42.207191
01535	WORCESTER	NORTH BROOKFIELD	MA	-72.089338	42.275382
01536	WORCESTER	NORTH GRAFTON	MA	-71.860402	42.407556
01537	WORCESTER	NORTH OXFORD	MA	-71.891052	42.166241
01538	WORCESTER	NORTH UXBRIDGE	MA	-71.896868	42.364807
01540	WORCESTER	OXFORD	MA	-71.855444	42.109223
01541	WORCESTER	PRINCETON	MA	-71.880057	42.451926
01542	WORCESTER	ROCHDALE	MA	-71.914361	42.220085
01543	WORCESTER	RUTLAND	MA	-71.95463	42.383516
01545	WORCESTER	SHREWSBURY	MA	-71.715313	42.286992
01546	WORCESTER	SHREWSBURY	MA	-71.896868	42.364807
01550	WORCESTER	SOUTHBRIDGE	MA	-72.031155	42.129251
01560	WORCESTER	SOUTH GRAFTON	MA	-71.681912	42.176544
01561	WORCESTER	SOUTH LANCASTER	MA	-71.686137	42.443539
01562	WORCESTER	SPENCER	MA	-72.065612	42.254837
01564	WORCESTER	STERLING	MA	-71.939375	42.366765
01566	WORCESTER	STURBRIDGE	MA	-72.080996	42.10273
01568	WORCESTER	UPTON	MA	-71.603197	42.175591
01569	WORCESTER	UXBRIDGE	MA	-71.638438	42.059736
01570	WORCESTER	WEBSTER	MA	-71.994169	42.1351
01571	WORCESTER	DUDLEY	MA	-71.937037	42.059189
01580	WORCESTER	WESTBOROUGH	MA	-71.896868	42.364807
01581	WORCESTER	WESTBOROUGH	MA	-71.845865	42.255222
01582	WORCESTER	WESTBOROUGH	MA	-71.896868	42.364807
01583	WORCESTER	WEST BOYLSTON	MA	-71.781215	42.362783
01585	WORCESTER	WEST BROOKFIELD	MA	-72.172523	42.235638
01586	WORCESTER	WEST MILLBURY	MA	-71.896868	42.364807
01588	WORCESTER	WHITINSVILLE	MA	-71.899484	42.166554
01590	WORCESTER	SUTTON	MA	-71.755193	42.126575
01601	WORCESTER	WORCESTER	MA	-71.879415	42.265275
01602	WORCESTER	WORCESTER	MA	-71.846966	42.274595
01603	WORCESTER	WORCESTER	MA	-71.839257	42.245442
01604	WORCESTER	WORCESTER	MA	-71.76678	42.247955
01605	WORCESTER	WORCESTER	MA	-71.796128	42.288792
01606	WORCESTER	WORCESTER	MA	-71.794465	42.311834
01607	WORCESTER	WORCESTER	MA	-71.792506	42.226452
01608	WORCESTER	WORCESTER	MA	-71.925696	42.293501
01609	WORCESTER	WORCESTER	MA	-71.827685	42.282565
01610	WORCESTER	WORCESTER	MA	-71.808915	42.246483
01611	WORCESTER	CHERRY VALLEY	MA	-71.878716	42.239392
01612	WORCESTER	PAXTON	MA	-71.892875	42.304675
01613	WORCESTER	WORCESTER	MA	-71.801971	42.293316
01614	WORCESTER	WORCESTER	MA	-71.896868	42.364807
01615	WORCESTER	WORCESTER	MA	-71.896868	42.364807
01653	WORCESTER	WORCESTER	MA	-71.896868	42.364807
01654	WORCESTER	WORCESTER	MA	-71.896868	42.364807
01655	WORCESTER	WORCESTER	MA	-71.896868	42.364807
01701	MIDDLESEX	FRAMINGHAM	MA	-71.459405	42.446396
01702	MIDDLESEX	FRAMINGHAM	MA	-71.459405	42.446396
01703	MIDDLESEX	FRAMINGHAM	MA	-71.459405	42.446396
01704	MIDDLESEX	FRAMINGHAM	MA	-71.459405	42.446396
01705	MIDDLESEX	FRAMINGHAM	MA	-71.459405	42.446396
01718	MIDDLESEX	VILLAGE OF NAGOG WOODS	MA	-71.459405	42.446396
01719	MIDDLESEX	BOXBOROUGH	MA	-71.459405	42.446396
01720	MIDDLESEX	ACTON	MA	-71.459405	42.446396
01721	MIDDLESEX	ASHLAND	MA	-71.459405	42.446396
01730	MIDDLESEX	BEDFORD	MA	-71.459405	42.446396
01731	MIDDLESEX	HANSCOM AFB	MA	-71.459405	42.446396
01740	WORCESTER	BOLTON	MA	-71.605916	42.436043
01741	MIDDLESEX	CARLISLE	MA	-71.459405	42.446396
01742	MIDDLESEX	CONCORD	MA	-71.459405	42.446396
01745	WORCESTER	FAYVILLE	MA	-71.502762	42.293442
01746	MIDDLESEX	HOLLISTON	MA	-71.459405	42.446396
01747	WORCESTER	HOPEDALE	MA	-71.533138	42.127515
01748	MIDDLESEX	HOPKINTON	MA	-71.459405	42.446396
01749	MIDDLESEX	HUDSON	MA	-71.459405	42.446396
01752	MIDDLESEX	MARLBOROUGH	MA	-71.459405	42.446396
01754	MIDDLESEX	MAYNARD	MA	-71.459405	42.446396
01756	WORCESTER	MENDON	MA	-71.546961	42.100352
01757	WORCESTER	MILFORD	MA	-71.528085	42.147087
01760	MIDDLESEX	NATICK	MA	-71.459405	42.446396
01770	MIDDLESEX	SHERBORN	MA	-71.459405	42.446396
01772	WORCESTER	SOUTHBOROUGH	MA	-71.533229	42.296842
01773	MIDDLESEX	LINCOLN	MA	-71.459405	42.446396
01775	MIDDLESEX	STOW	MA	-71.459405	42.446396
01776	MIDDLESEX	SUDBURY	MA	-71.459405	42.446396
01778	MIDDLESEX	WAYLAND	MA	-71.459405	42.446396
01784	MIDDLESEX	WOODVILLE	MA	-71.459405	42.446396
01801	MIDDLESEX	WOBURN	MA	-71.157271	42.488595
01803	MIDDLESEX	BURLINGTON	MA	-71.201539	42.504844
01805	MIDDLESEX	BURLINGTON	MA	-71.459405	42.446396
01806	MIDDLESEX	WOBURN	MA	-71.459405	42.446396
01807	MIDDLESEX	WOBURN	MA	-71.459405	42.446396
01808	MIDDLESEX	WOBURN	MA	-71.459405	42.446396
01810	ESSEX	ANDOVER	MA	-71.165685	42.647991
01812	ESSEX	ANDOVER	MA	-71.184202	42.647191
01813	MIDDLESEX	WOBURN	MA	-71.459405	42.446396
01815	MIDDLESEX	WOBURN	MA	-71.459405	42.446396
01821	MIDDLESEX	BILLERICA	MA	-71.459405	42.446396
01822	MIDDLESEX	BILLERICA	MA	-71.459405	42.446396
01824	MIDDLESEX	CHELMSFORD	MA	-71.459405	42.446396
01826	MIDDLESEX	DRACUT	MA	-71.459405	42.446396
01827	MIDDLESEX	DUNSTABLE	MA	-71.459405	42.446396
01830	ESSEX	HAVERHILL	MA	-71.072501	42.792639
01831	ESSEX	HAVERHILL	MA	-71.122054	42.771095
01832	ESSEX	HAVERHILL	MA	-71.126562	42.789627
01833	ESSEX	GEORGETOWN	MA	-70.981298	42.72377
01834	ESSEX	GROVELAND	MA	-71.021437	42.751074
01835	ESSEX	HAVERHILL	MA	-71.084301	42.752844
01840	ESSEX	LAWRENCE	MA	-71.161052	42.70734
01841	ESSEX	LAWRENCE	MA	-71.164402	42.70979
01842	ESSEX	LAWRENCE	MA	-70.879123	42.635443
01843	ESSEX	LAWRENCE	MA	-71.088303	42.71037
01844	ESSEX	METHUEN	MA	-71.186915	42.73184
01845	ESSEX	NORTH ANDOVER	MA	-71.087689	42.672835
01850	MIDDLESEX	LOWELL	MA	-71.459405	42.446396
01851	MIDDLESEX	LOWELL	MA	-71.459405	42.446396
01852	MIDDLESEX	LOWELL	MA	-71.459405	42.446396
01853	MIDDLESEX	LOWELL	MA	-71.459405	42.446396
01854	MIDDLESEX	LOWELL	MA	-71.459405	42.446396
01860	ESSEX	MERRIMAC	MA	-71.0896	42.802441
01862	MIDDLESEX	NORTH BILLERICA	MA	-71.459405	42.446396
01863	MIDDLESEX	NORTH CHELMSFORD	MA	-71.459405	42.446396
01864	MIDDLESEX	NORTH READING	MA	-71.083725	42.581332
01865	MIDDLESEX	NUTTING LAKE	MA	-71.459405	42.446396
01866	MIDDLESEX	PINEHURST	MA	-71.459405	42.446396
01867	MIDDLESEX	READING	MA	-71.107172	42.537065
01876	MIDDLESEX	TEWKSBURY	MA	-71.459405	42.446396
01879	MIDDLESEX	TYNGSBORO	MA	-71.459405	42.446396
01880	MIDDLESEX	WAKEFIELD	MA	-71.068829	42.499891
01885	ESSEX	WEST BOXFORD	MA	-70.879123	42.635443
01886	MIDDLESEX	WESTFORD	MA	-71.459405	42.446396
01887	MIDDLESEX	WILMINGTON	MA	-71.173888	42.561782
01888	MIDDLESEX	WOBURN	MA	-71.459405	42.446396
01889	MIDDLESEX	NORTH READING	MA	-71.109646	42.571633
01890	MIDDLESEX	WINCHESTER	MA	-71.148779	42.454545
01899	ESSEX	ANDOVER	MA	-70.879123	42.635443
01901	ESSEX	LYNN	MA	-70.946743	42.461246
01902	ESSEX	LYNN	MA	-70.928593	42.473195
01903	ESSEX	LYNN	MA	-70.879123	42.635443
01904	ESSEX	LYNN	MA	-70.964694	42.488896
01905	ESSEX	LYNN	MA	-70.972844	42.469395
01906	ESSEX	SAUGUS	MA	-70.997794	42.472112
01907	ESSEX	SWAMPSCOTT	MA	-70.905893	42.513295
01908	ESSEX	NAHANT	MA	-70.922442	42.427296
01910	ESSEX	LYNN	MA	-70.974694	42.454796
01913	ESSEX	AMESBURY	MA	-70.948211	42.853539
01915	ESSEX	BEVERLY	MA	-70.853843	42.565145
01921	ESSEX	BOXFORD	MA	-71.017403	42.683256
01922	ESSEX	BYFIELD	MA	-70.92812	42.763216
01923	ESSEX	DANVERS	MA	-70.949245	42.577188
01929	ESSEX	ESSEX	MA	-70.780576	42.62781
01930	ESSEX	GLOUCESTER	MA	-70.694179	42.630011
01931	ESSEX	GLOUCESTER	MA	-70.879123	42.635443
01936	ESSEX	HAMILTON	MA	-70.879123	42.635443
01937	ESSEX	HATHORNE	MA	-70.879123	42.635443
01938	ESSEX	IPSWICH	MA	-70.864132	42.68571
01940	ESSEX	LYNNFIELD	MA	-71.028775	42.533732
01944	ESSEX	MANCHESTER	MA	-70.755062	42.579503
01945	ESSEX	MARBLEHEAD	MA	-70.770768	42.56142
01949	ESSEX	MIDDLETON	MA	-71.087905	42.644942
01950	ESSEX	NEWBURYPORT	MA	-70.873196	42.80965
01951	ESSEX	NEWBURY	MA	-70.867246	42.777524
01952	ESSEX	SALISBURY	MA	-70.865667	42.851234
01960	ESSEX	PEABODY	MA	-70.973646	42.536996
01961	ESSEX	PEABODY	MA	-70.879123	42.635443
01965	ESSEX	PRIDES CROSSING	MA	-70.825743	42.558113
01966	ESSEX	ROCKPORT	MA	-70.618057	42.657866
01969	ESSEX	ROWLEY	MA	-70.892754	42.716155
01970	ESSEX	SALEM	MA	-70.904237	42.512946
01971	ESSEX	SALEM	MA	-70.879123	42.635443
01982	ESSEX	SOUTH HAMILTON	MA	-70.851125	42.626664
01983	ESSEX	TOPSFIELD	MA	-70.954487	42.661793
01984	ESSEX	WENHAM	MA	-70.8732	42.597691
01985	ESSEX	WEST NEWBURY	MA	-70.971068	42.79414
02018	PLYMOUTH	ACCORD	MA	-70.701357	41.970474
02019	NORFOLK	BELLINGHAM	MA	-71.470464	42.076501
02020	PLYMOUTH	BRANT ROCK	MA	-70.643868	42.081825
02021	NORFOLK	CANTON	MA	-71.121185	42.179146
02025	NORFOLK	COHASSET	MA	-70.815826	42.233938
02026	NORFOLK	DEDHAM	MA	-71.181141	42.244733
02027	NORFOLK	DEDHAM	MA	-71.08923	42.180048
02030	NORFOLK	DOVER	MA	-71.283072	42.236114
02031	BRISTOL	EAST MANSFIELD	MA	-71.200894	41.998799
02032	NORFOLK	EAST WALPOLE	MA	-71.21455	42.153786
02035	NORFOLK	FOXBORO	MA	-71.235774	42.062204
02038	NORFOLK	FRANKLIN	MA	-71.404814	42.08868
02040	PLYMOUTH	GREENBUSH	MA	-70.701357	41.970474
02041	PLYMOUTH	GREEN HARBOR	MA	-70.649075	42.069642
02043	PLYMOUTH	HINGHAM	MA	-70.884989	42.212105
02044	PLYMOUTH	HINGHAM	MA	-70.701357	41.970474
02045	PLYMOUTH	HULL	MA	-70.873659	42.284413
02047	PLYMOUTH	HUMAROCK	MA	-70.69353	42.142836
02048	BRISTOL	MANSFIELD	MA	-71.218373	42.013182
02050	PLYMOUTH	MARSHFIELD	MA	-70.710744	42.111805
02051	PLYMOUTH	MARSHFIELD HILLS	MA	-70.734146	42.151202
02052	NORFOLK	MEDFIELD	MA	-71.309934	42.181265
02053	NORFOLK	MEDWAY	MA	-71.427663	42.156282
02054	NORFOLK	MILLIS	MA	-71.36126	42.165249
02055	PLYMOUTH	MINOT	MA	-70.701357	41.970474
02056	NORFOLK	NORFOLK	MA	-71.331793	42.117511
02059	PLYMOUTH	NORTH MARSHFIELD	MA	-70.701357	41.970474
02060	PLYMOUTH	NORTH SCITUATE	MA	-70.701357	41.970474
02061	PLYMOUTH	NORWELL	MA	-70.823035	42.154145
02062	NORFOLK	NORWOOD	MA	-71.196277	42.182798
02065	PLYMOUTH	OCEAN BLUFF	MA	-70.651567	42.097219
02066	PLYMOUTH	SCITUATE	MA	-70.770188	42.207254
02067	NORFOLK	SHARON	MA	-71.184785	42.105288
02070	NORFOLK	SHELDONVILLE	MA	-71.08923	42.180048
02071	NORFOLK	SOUTH WALPOLE	MA	-71.270933	42.100399
02072	NORFOLK	STOUGHTON	MA	-71.105733	42.118416
02081	NORFOLK	WALPOLE	MA	-71.255533	42.148624
02090	NORFOLK	WESTWOOD	MA	-71.199238	42.220548
02093	NORFOLK	WRENTHAM	MA	-71.371169	42.054311
02101	SUFFOLK	BOSTON	MA	-71.026964	42.370567
02102	SUFFOLK	BOSTON	MA	-70.919635	42.338947
02103	SUFFOLK	BOSTON	MA	-70.919635	42.338947
